index,word0,word1,engine_id,quantity,price,timestamp
6322,0x82b8e0e8,0x05083c9e,5,8,155.18,2193154280
6323,0x82b8e0e8,0x00203c9e,0,32,155.18,2193154280
6324,0x82b8e0e8,0x05113c9e,5,17,155.18,2193154280
6325,0x82b8e3ac,0x074d10d8,7,77,43.12,2193154988
6326,0x82b8e25c,0x042053b0,4,32,214.24,2193154652
6327,0x82b8e6d6,0x021f3c65,2,31,154.61,2193155798
6328,0x82b81e67,0x030204d3,3,2,12.35,2193104487
6329,0x82b8e4f5,0x070910d2,7,9,43.06,2193155317
6330,0x82b8e0e8,0x00063c9e,0,6,155.18,2193154280
6331,0x82b8e0e8,0x051d3c9e,5,29,155.18,2193154280
6332,0x82b8e533,0x0605068d,6,5,16.77,2193155379
6333,0x82b8dd04,0x05181e9d,5,24,78.37,2193153284
6334,0x82b8e7d5,0x012d0ee9,1,45,38.17,2193156053
6335,0x82b8e773,0x02373c59,2,55,154.49,2193155955
6336,0x82b82410,0x033704cb,3,55,12.27,2193105936
6337,0x82b8e556,0x071010d0,7,16,43.04,2193155414
6338,0x82b8e5c5,0x061f068c,6,31,16.76,2193155525
6339,0x82b8e25c,0x040753b0,4,7,214.24,2193154652
6340,0x82b8dd04,0x052d1e9d,5,45,78.37,2193153284
6341,0x82b82607,0x031e04c8,3,30,12.24,2193106439
6342,0x82b8e62d,0x060d068b,6,13,16.75,2193155629
6343,0x82b8e2bb,0x043353a7,4,51,214.15,2193154747
6344,0x82b830f0,0x021f0719,2,31,18.17,2193109232
6345,0x82b8e170,0x00122e5c,0,18,118.68,2193154416
6346,0x82b8dd45,0x05081e97,5,8,78.31,2193153349
6347,0x82b8e6bd,0x0635068b,6,53,16.75,2193155773
6348,0x82b8e556,0x070810d0,7,8,43.04,2193155414
6349,0x82b8e352,0x041f53a6,4,31,214.14,2193154898
6350,0x82b8e84f,0x01100ee9,1,16,38.17,2193156175
6351,0x82b8e170,0x00132e5c,0,19,118.68,2193154416
6352,0x82b8e85c,0x031b2222,3,27,87.38,2193156188
6353,0x82b8dd45,0x052a1e97,5,42,78.31,2193153349
6354,0x82b8e86a,0x02213c57,2,33,154.47,2193156202
6355,0x82b8e352,0x040e53a6,4,14,214.14,2193154898
6356,0x82b8e556,0x070d10d0,7,13,43.04,2193155414
6357,0x82b8e0e8,0x002f3c9e,0,47,155.18,2193154280
6358,0x82b8e6bd,0x0612068b,6,18,16.75,2193155773
6359,0x82b8dd45,0x05021e97,5,2,78.31,2193153349
6360,0x82b8e84f,0x010f0ee9,1,15,38.17,2193156175
6361,0x82b8e0e8,0x00073c9e,0,7,155.18,2193154280
6362,0x82b8e476,0x0425538b,4,37,213.87,2193155190
6363,0x82b8e71e,0x0628068a,6,40,16.74,2193155870
6364,0x82b8dd45,0x05111e97,5,17,78.31,2193153349
6365,0x82b8e85c,0x03232222,3,35,87.38,2193156188
6366,0x82b8e0e8,0x00233c9e,0,35,155.18,2193154280
6367,0x82b8e7b2,0x0605068a,6,5,16.74,2193156018
6368,0x82b8e556,0x071110d0,7,17,43.04,2193155414
6369,0x82b8dd81,0x052e1e94,5,46,78.28,2193153409
6370,0x82b8e0e8,0x00133c9e,0,19,155.18,2193154280
6371,0x82b8dd81,0x050d1e94,5,13,78.28,2193153409
6372,0x82b8e476,0x042f538b,4,47,213.87,2193155190
6373,0x82b8e90b,0x01340ee6,1,52,38.14,2193156363
6374,0x82b8e85c,0x03032222,3,3,87.38,2193156188
6375,0x82b8dd81,0x050d1e94,5,13,78.28,2193153409
6376,0x82b8e556,0x072310d0,7,35,43.04,2193155414
6377,0x82b8e7b2,0x061f068a,6,31,16.74,2193156018
6378,0x82b8e1fe,0x00122e2e,0,18,118.22,2193154558
6379,0x82b8e8cf,0x030a221d,3,10,87.33,2193156303
6380,0x82b8e476,0x0401538b,4,1,213.87,2193155190
6381,0x82b8dd81,0x05031e94,5,3,78.28,2193153409
6382,0x82b8e639,0x070610cf,7,6,43.03,2193155641
6383,0x82b8e892,0x06310688,6,49,16.72,2193156242
6384,0x82b8e286,0x00152e1c,0,21,118.04,2193154694
6385,0x82b8e4d5,0x0414537f,4,20,213.75,2193155285
6386,0x82b8e8e7,0x023d3c42,2,61,154.26,2193156327
6387,0x82b8e98b,0x010b0ee5,1,11,38.13,2193156491
6388,0x82b8ddbd,0x052e1e89,5,46,78.17,2193153469
6389,0x82b8e639,0x071110cf,7,17,43.03,2193155641
6390,0x82b8e286,0x00272e1c,0,39,118.04,2193154694
6391,0x82b8e8cf,0x030f221d,3,15,87.33,2193156303
6392,0x82b8e564,0x0428537f,4,40,213.75,2193155428
6393,0x82b8ddbd,0x050e1e89,5,14,78.17,2193153469
6394,0x82b8e892,0x06030688,6,3,16.72,2193156242
6395,0x82b8e307,0x00312de9,0,49,117.53,2193154823
6396,0x82b8e5c3,0x0407537f,4,7,213.75,2193155523
6397,0x82b8e954,0x06260688,6,38,16.72,2193156436
6398,0x82b8de90,0x05071e86,5,7,78.14,2193153680
6399,0x82b8e98b,0x01080ee5,1,8,38.13,2193156491
6400,0x82b8e639,0x071310cf,7,19,43.03,2193155641
6401,0x82b8e8e7,0x02033c42,2,3,154.26,2193156327
6402,0x82b8e8cf,0x032c221d,3,44,87.33,2193156303
6403,0x82b8e9ed,0x06270687,6,39,16.71,2193156589
6404,0x82b8dec7,0x051a1e84,5,26,78.12,2193153735
6405,0x82b8e5c3,0x0433537f,4,51,213.75,2193155523
6406,0x82b8e307,0x00062de9,0,6,117.53,2193154823
6407,0x82b8ea1f,0x013c0ee4,1,60,38.12,2193156639
6408,0x82b8e6c6,0x070410ce,7,4,43.02,2193155782
6409,0x82b8e940,0x0329221d,3,41,87.33,2193156416
6410,0x82b8dec7,0x05131e84,5,19,78.12,2193153735
6411,0x82b8e68c,0x04175377,4,23,213.67,2193155724
6412,0x82b8e366,0x00472dd9,0,71,117.37,2193154918
6413,0x82b8e830,0x074b10ca,7,75,42.98,2193156144
6414,0x82b8e8e7,0x021f3c42,2,31,154.26,2193156327
6415,0x82b8defe,0x05151e76,5,21,77.98,2193153790
6416,0x82b8e71d,0x040a5354,4,10,213.32,2193155869
6417,0x82b8e940,0x031e221d,3,30,87.33,2193156416
6418,0x82b8e938,0x022f3c3e,2,47,154.22,2193156408
6419,0x82b8eab5,0x063f0684,6,63,16.68,2193156789
6420,0x82b8defe,0x051a1e76,5,26,77.98,2193153790
6421,0x82b8e366,0x00052dd9,0,5,117.37,2193154918
6422,0x82b8ea1f,0x01020ee4,1,2,38.12,2193156639
6423,0x82b8e830,0x070410ca,7,4,42.98,2193156144
6424,0x82b8e9dc,0x03282217,3,40,87.27,2193156572
6425,0x82b8df43,0x05051e72,5,5,77.94,2193153859
6426,0x82b8e71d,0x04375354,4,55,213.32,2193155869
6427,0x82b8e3d8,0x00122dd1,0,18,117.29,2193155032
6428,0x82b8e989,0x02093c3e,2,9,154.22,2193156489
6429,0x82b8e896,0x071710c7,7,23,42.95,2193156246
6430,0x82b8e8f7,0x071710c6,7,23,42.94,2193156343
6431,0x82b8df8a,0x05201e71,5,32,77.93,2193153930
6432,0x82b8e9dc,0x033a2217,3,58,87.27,2193156572
6433,0x82b8ea1f,0x01080ee4,1,8,38.12,2193156639
6434,0x82b8e3d8,0x000d2dd1,0,13,117.29,2193155032
6435,0x82b8e71d,0x040d5354,4,13,213.32,2193155869
6436,0x82b8e958,0x073210c3,7,50,42.91,2193156440
6437,0x82b8df8a,0x05371e71,5,55,77.93,2193153930
6438,0x82b8eb49,0x06340682,6,52,16.66,2193156937
6439,0x82b8e989,0x02023c3e,2,2,154.22,2193156489
6440,0x82b8ea49,0x03192214,3,25,87.24,2193156681
6441,0x82b8ead7,0x01440ee1,1,68,38.09,2193156823
6442,0x82b8e77d,0x04325350,4,50,213.28,2193155965
6443,0x82b8ea1c,0x022b3c35,2,43,154.13,2193156636
6444,0x82b8eb8d,0x06230682,6,35,16.66,2193157005
6445,0x82b8dfc6,0x05181e6f,5,24,77.91,2193153990
6446,0x82b8e7dc,0x0401533c,4,1,213.08,2193156060
6447,0x82b8ea1c,0x020f3c35,2,15,154.13,2193156636
6448,0x82b8e958,0x071210c3,7,18,42.91,2193156440
6449,0x82b8e3d8,0x00152dd1,0,21,117.29,2193155032
6450,0x82b8ea49,0x03202214,3,32,87.24,2193156681
6451,0x82b8eaab,0x02073c2a,2,7,154.02,2193156779
6452,0x82b8eb63,0x01160edb,1,22,38.03,2193156963
6453,0x82b8e9e6,0x072010c3,7,32,42.91,2193156582
6454,0x82b8e4c7,0x00292dc2,0,41,117.14,2193155271
6455,0x82b8dfc6,0x05211e6f,5,33,77.91,2193153990
6456,0x82b8eaab,0x02523c2a,2,82,154.02,2193156779
6457,0x82b8e7dc,0x0423533c,4,35,213.08,2193156060
6458,0x82b8eb04,0x071a10bd,7,26,42.85,2193156868
6459,0x82b8eb90,0x02013c24,2,1,153.96,2193157008
6460,0x82b8e630,0x001a2d90,0,26,116.64,2193155632
6461,0x82b8ec0a,0x014d0edb,1,77,38.03,2193157130
6462,0x82b8ea49,0x03252214,3,37,87.24,2193156681
6463,0x82b8dff9,0x05181e6f,5,24,77.91,2193154041
6464,0x82b8ec2a,0x06390681,6,57,16.65,2193157162
6465,0x82b8eb90,0x020a3c24,2,10,153.96,2193157008
6466,0x82b8ec6c,0x060d0681,6,13,16.65,2193157228
6467,0x82b8e7dc,0x041a533c,4,26,213.08,2193156060
6468,0x82b8e630,0x002e2d90,0,46,116.64,2193155632
6469,0x82b8eb04,0x072b10bd,7,43,42.85,2193156868
6470,0x82b8e897,0x0417533b,4,23,213.07,2193156247
6471,0x82b8ea49,0x03082214,3,8,87.24,2193156681
6472,0x82b8ece8,0x02063c16,2,6,153.82,2193157352
6473,0x82b8dff9,0x05311e6f,5,49,77.91,2193154041
6474,0x82b8ec0a,0x01160edb,1,22,38.03,2193157130
6475,0x82b8ebef,0x073410bc,7,52,42.84,2193157103
6476,0x82b8e922,0x041d5336,4,29,213.02,2193156386
6477,0x82b8eade,0x03202213,3,32,87.23,2193156830
6478,0x82b8e630,0x000d2d90,0,13,116.64,2193155632
6479,0x82b8ec6c,0x06450681,6,69,16.65,2193157228
6480,0x82b8e068,0x05281e6b,5,40,77.87,2193154152
6481,0x82b8e981,0x0401532f,4,1,212.95,2193156481
6482,0x82b8e2cd,0x002b3c90,0,43,155.04,2193154765
6483,0x82b8ed63,0x020f3c0d,2,15,153.73,2193157475
6484,0x82b8ebef,0x071710bc,7,23,42.84,2193157103
6485,0x82b8eade,0x032f2213,3,47,87.23,2193156830
6486,0x82b8eccd,0x01130eda,1,19,38.02,2193157325
6487,0x82b8e6dd,0x00022d88,0,2,116.56,2193155805
6488,0x82b8ec6c,0x06100681,6,16,16.65,2193157228
6489,0x82b8ecb7,0x071c10ba,7,28,42.82,2193157303
6490,0x82b8e981,0x0419532f,4,25,212.95,2193156481
6491,0x82b8eb73,0x030c2211,3,12,87.21,2193156979
6492,0x82b8e068,0x05301e6b,5,48,77.87,2193154152
6493,0x82b8ed48,0x01040eda,1,4,38.02,2193157448
6494,0x82b8e806,0x00032d85,0,3,116.53,2193156102
6495,0x82b8ed06,0x062f067e,6,47,16.62,2193157382
6496,0x82b8ec67,0x0303220e,3,3,87.18,2193157223
6497,0x82b8e0a7,0x05031e6a,5,3,77.86,2193154215
6498,0x82b8ed74,0x0615067d,6,21,16.61,2193157492
6499,0x82b8edde,0x02343c09,2,52,153.69,2193157598
6500,0x82b8ecb7,0x074010ba,7,64,42.82,2193157303
6501,0x82b8e981,0x040b532f,4,11,212.95,2193156481
6502,0x82b8e0da,0x05101e6a,5,16,77.86,2193154266
6503,0x82b8e806,0x00292d85,0,41,116.53,2193156102
6504,0x82b8ed48,0x01550eda,1,85,38.02,2193157448
6505,0x82b8ed4d,0x070810b2,7,8,42.74,2193157453
6506,0x82b8ec67,0x0328220e,3,40,87.18,2193157223
6507,0x82b8e974,0x00012d74,0,1,116.36,2193156468
6508,0x82b8ed74,0x0651067d,6,81,16.61,2193157492
6509,0x82b8ede3,0x070810af,7,8,42.71,2193157603
6510,0x82b8e981,0x041b532f,4,27,212.95,2193156481
6511,0x82b8e9f2,0x00032d53,0,3,116.03,2193156594
6512,0x82b8ee39,0x0607067b,6,7,16.59,2193157689
6513,0x82b8e0da,0x05361e6a,5,54,77.86,2193154266
6514,0x82b8ea79,0x04425324,4,66,212.84,2193156729
6515,0x82b8ed48,0x010c0eda,1,12,38.02,2193157448
6516,0x82b8edde,0x021a3c09,2,26,153.69,2193157598
6517,0x82b8ec67,0x0322220e,3,34,87.18,2193157223
6518,0x82b8e1a5,0x05221e69,5,34,77.85,2193154469
6519,0x82b8ee6a,0x02363c06,2,54,153.66,2193157738
6520,0x82b8ecd0,0x031c220c,3,28,87.16,2193157328
6521,0x82b8eeb3,0x072510a7,7,37,42.63,2193157811
6522,0x82b8e9f2,0x00292d53,0,41,116.03,2193156594
6523,0x82b8ee39,0x0613067b,6,19,16.59,2193157689
6524,0x82b8e1eb,0x05051e67,5,5,77.83,2193154539
6525,0x82b8ea79,0x04075324,4,7,212.84,2193156729
6526,0x82b8ea70,0x00172d52,0,23,116.02,2193156720
6527,0x82b8eed3,0x0638067b,6,56,16.59,2193157843
6528,0x82b8ecd0,0x0320220c,3,32,87.16,2193157328
6529,0x82b8eb8c,0x0401530a,4,1,212.58,2193157004
6530,0x82b8e279,0x05011e62,5,1,77.78,2193154681
6531,0x82b8ef23,0x071010a5,7,16,42.61,2193157923
6532,0x82b81a1d,0x010b01b6,1,11,4.38,2193103389
6533,0x82b8ef15,0x02473be7,2,71,153.35,2193157909
6534,0x82b8ed60,0x030b2208,3,11,87.12,2193157472
6535,0x82b8ea70,0x00212d52,0,33,116.02,2193156720
6536,0x82b8eb8c,0x041c530a,4,28,212.58,2193157004
6537,0x82b81d22,0x012901b5,1,41,4.37,2193104162
6538,0x82b8ee1f,0x03182204,3,24,87.08,2193157663
6539,0x82b8eed3,0x061e067b,6,30,16.59,2193157843
6540,0x82b8ef93,0x071910a5,7,25,42.61,2193158035
6541,0x82b8eaff,0x001b2d52,0,27,116.02,2193156863
6542,0x82b8e279,0x05151e62,5,21,77.78,2193154681
6543,0x82b8ec46,0x040f52fe,4,15,212.46,2193157190
6544,0x82b8ef6d,0x0619067b,6,25,16.59,2193157997
6545,0x82b8ef15,0x02183be7,2,24,153.35,2193157909
6546,0x82b8eca5,0x040352fd,4,3,212.45,2193157285
6547,0x82b8e2f8,0x05031e60,5,3,77.76,2193154808
6548,0x82b8ee1f,0x03392204,3,57,87.08,2193157663
6549,0x82b8eaff,0x003c2d52,0,60,116.02,2193156863
6550,0x82b8ed8b,0x040452f0,4,4,212.32,2193157515
6551,0x82b8efa4,0x02383be1,2,56,153.29,2193158052
6552,0x82b8ef6d,0x060c067b,6,12,16.59,2193157997
6553,0x82b8ebea,0x00162d3b,0,22,115.79,2193157098
6554,0x82b8e2f8,0x05321e60,5,50,77.76,2193154808
6555,0x82b8ee1f,0x03032204,3,3,87.08,2193157663
6556,0x82b8f007,0x0601067a,6,1,16.58,2193158151
6557,0x82b8efd5,0x01320ed6,1,50,37.98,2193158101
6558,0x82b8ecbd,0x00072d30,0,7,115.68,2193157309
6559,0x82b8f003,0x073010a0,7,48,42.56,2193158147
6560,0x82b8ed8b,0x042c52f0,4,44,212.32,2193157515
6561,0x82b8e2f8,0x05031e60,5,3,77.76,2193154808
6562,0x82b8ee88,0x032821ff,3,40,87.03,2193157768
6563,0x82b8efa4,0x02153be1,2,21,153.29,2193158052
6564,0x82b8edef,0x041d52e7,4,29,212.23,2193157615
6565,0x82b8f029,0x01190ed6,1,25,37.98,2193158185
6566,0x82b8ef19,0x030521ff,3,5,87.03,2193157913
6567,0x82b8ecbd,0x00062d30,0,6,115.68,2193157309
6568,0x82b8f060,0x02323bcd,2,50,153.09,2193158240
6569,0x82b8eee4,0x041652a5,4,22,211.57,2193157860
6570,0x82b8f0a4,0x06130679,6,19,16.57,2193158308
6571,0x82b8f003,0x070610a0,7,6,42.56,2193158147
6572,0x82b8efd8,0x030721fd,3,7,87.01,2193158104
6573,0x82b8ee05,0x00212d24,0,33,115.56,2193157637
6574,0x82b8e2f8,0x05091e60,5,9,77.76,2193154808
6575,0x82b8f047,0x0728109f,7,40,42.55,2193158215
6576,0x82b8f029,0x010b0ed6,1,11,37.98,2193158185
6577,0x82b8eee4,0x041152a5,4,17,211.57,2193157860
6578,0x82b8f0b8,0x071f109d,7,31,42.53,2193158328
6579,0x82b8e338,0x05281e5f,5,40,77.75,2193154872
6580,0x82b8f118,0x06200678,6,32,16.56,2193158424
6581,0x82b8ee05,0x00452d24,0,69,115.56,2193157637
6582,0x82b8efd8,0x031521fd,3,21,87.01,2193158104
6583,0x82b8ef7b,0x0435529d,4,53,211.49,2193158011
6584,0x82b8eecd,0x00162d22,0,22,115.54,2193157837
6585,0x82b8f041,0x032421ef,3,36,86.87,2193158209
6586,0x82b8f17e,0x0710109c,7,16,42.52,2193158526
6587,0x82b8f10b,0x020b3bc1,2,11,152.97,2193158411
6588,0x82b8f058,0x04025295,4,2,211.41,2193158232
6589,0x82b8f0ef,0x010e0ed5,1,14,37.97,2193158383
6590,0x82b8e338,0x05081e5f,5,8,77.75,2193154872
6591,0x82b8f17e,0x070b109c,7,11,42.52,2193158526
6592,0x82b8eecd,0x003b2d22,0,59,115.54,2193157837
6593,0x82b8f041,0x031421ef,3,20,86.87,2193158209
6594,0x82b8f058,0x040f5295,4,15,211.41,2193158232
6595,0x82b8f15d,0x020a3bbe,2,10,152.94,2193158493
6596,0x82b8f133,0x031021eb,3,16,86.83,2193158451
6597,0x82b8f0ef,0x013b0ed5,1,59,37.97,2193158383
6598,0x82b8e338,0x05261e5f,5,38,77.75,2193154872
6599,0x82b8eecd,0x00042d22,0,4,115.54,2193157837
6600,0x82b8f21d,0x0707109b,7,7,42.51,2193158685
6601,0x82b8f1db,0x02423b90,2,66,152.48,2193158619
6602,0x82b8f18b,0x06110677,6,17,16.55,2193158539
6603,0x82b8f16d,0x01150ed5,1,21,37.97,2193158509
6604,0x82b8f058,0x04305295,4,48,211.41,2193158232
6605,0x82b8e37c,0x05231e5e,5,35,77.74,2193154940
6606,0x82b8ef67,0x00362d10,0,54,115.36,2193157991
6607,0x82b8f117,0x0435527f,4,53,211.19,2193158423
6608,0x82b8e401,0x05121e56,5,18,77.66,2193155073
6609,0x82b8f21d,0x0701109b,7,1,42.51,2193158685
6610,0x82b8f1cd,0x062f0677,6,47,16.55,2193158605
6611,0x82b8f1db,0x021e3b90,2,30,152.48,2193158619
6612,0x82b8ef67,0x000c2d10,0,12,115.36,2193157991
6613,0x82b8f262,0x031821dc,3,24,86.68,2193158754
6614,0x82b8f16d,0x01090ed5,1,9,37.97,2193158509
6615,0x82b8f28d,0x071f108b,7,31,42.35,2193158797
6616,0x82b8eff6,0x00292d06,0,41,115.26,2193158134
6617,0x82b8f117,0x040f527f,4,15,211.19,2193158423
6618,0x82b8f1f8,0x013a0ed1,1,58,37.93,2193158648
6619,0x82b8f1cd,0x06160677,6,22,16.55,2193158605
6620,0x82b8f1dc,0x041f5272,4,31,211.06,2193158620
6621,0x82b8e401,0x05071e56,5,7,77.66,2193155073
6622,0x82b8f262,0x030721dc,3,7,86.68,2193158754
6623,0x82b839fe,0x070201da,7,2,4.74,2193111550
6624,0x82b8f209,0x06330677,6,51,16.55,2193158665
6625,0x82b8eff6,0x00292d06,0,41,115.26,2193158134
6626,0x82b83a5b,0x070901da,7,9,4.74,2193111643
6627,0x82b8f0a9,0x000d2cf4,0,13,115.08,2193158313
6628,0x82b8f1f8,0x01220ed1,1,34,37.93,2193158648
6629,0x82b8f1dc,0x04035272,4,3,211.06,2193158620
6630,0x82b8f262,0x032d21dc,3,45,86.68,2193158754
6631,0x82b8e401,0x051c1e56,5,28,77.66,2193155073
6632,0x82b8f209,0x060a0677,6,10,16.55,2193158665
6633,0x82b8f2ab,0x011b0ed0,1,27,37.92,2193158827
6634,0x82b8f2a4,0x030a21cd,3,10,86.53,2193158820
6635,0x82b8f0a9,0x00082cf4,0,8,115.08,2193158313
6636,0x82b8f297,0x06220676,6,34,16.54,2193158807
6637,0x82b8f3bc,0x0739107b,7,57,42.19,2193159100
6638,0x82b8f292,0x02013b8a,2,1,152.42,2193158802
6639,0x82b8e454,0x05181e52,5,24,77.62,2193155156
6640,0x82b8f1dc,0x04035272,4,3,211.06,2193158620
6641,0x82b8f315,0x030221cd,3,2,86.53,2193158933
6642,0x82b8f35e,0x01080ed0,1,8,37.92,2193159006
6643,0x82b8f136,0x00112cf0,0,17,115.04,2193158454
6644,0x82b8f249,0x0440526a,4,64,210.98,2193158729
6645,0x82b8f382,0x030921c8,3,9,86.48,2193159042
6646,0x82b8f297,0x060b0676,6,11,16.54,2193158807
6647,0x82b8f2de,0x04135254,4,19,210.76,2193158878
6648,0x82b8f3bc,0x0711107b,7,17,42.19,2193159100
6649,0x82b8f292,0x022f3b8a,2,47,152.42,2193158802
6650,0x82b8e454,0x05131e52,5,19,77.62,2193155156
6651,0x82b8f136,0x000b2cf0,0,11,115.04,2193158454
6652,0x82b8f42f,0x0713106a,7,19,42.02,2193159215
6653,0x82b8f35e,0x012a0ed0,1,42,37.92,2193159006
6654,0x82b8f311,0x02103b8a,2,16,152.42,2193158929
6655,0x82b8f1c1,0x00452cf0,0,69,115.04,2193158593
6656,0x82b8f382,0x033021c8,3,48,86.48,2193159042
6657,0x82b8e49d,0x05331e52,5,51,77.62,2193155229
6658,0x82b8f297,0x06130676,6,19,16.54,2193158807
6659,0x82b8f2de,0x04125254,4,18,210.76,2193158878
6660,0x82b8f360,0x02163b8a,2,22,152.42,2193159008
6661,0x82b8f304,0x06410674,6,65,16.52,2193158916
6662,0x82b8f373,0x04405247,4,64,210.63,2193159027
6663,0x82b8f1c1,0x000d2cf0,0,13,115.04,2193158593
6664,0x82b8f4cc,0x07501064,7,80,41.96,2193159372
6665,0x82b8f35e,0x010f0ed0,1,15,37.92,2193159006
6666,0x82b8f382,0x031721c8,3,23,86.48,2193159042
6667,0x82b8f3dc,0x040d5240,4,13,210.56,2193159132
6668,0x82b8f21e,0x00082cef,0,8,115.03,2193158686
6669,0x82b8e49d,0x052a1e52,5,42,77.62,2193155229
6670,0x82b8f360,0x023b3b8a,2,59,152.42,2193159008
6671,0x82b8f304,0x06200674,6,32,16.52,2193158916
6672,0x82b8f4cc,0x07141064,7,20,41.96,2193159372
6673,0x82b8f382,0x030e21c8,3,14,86.48,2193159042
6674,0x82b8f35e,0x01090ed0,1,9,37.92,2193159006
6675,0x82b8f399,0x06160674,6,22,16.52,2193159065
6676,0x82b8f21e,0x00092cef,0,9,115.03,2193158686
6677,0x82b8f3dc,0x04175240,4,23,210.56,2193159132
6678,0x82b8f53c,0x07381060,7,56,41.92,2193159484
6679,0x82b8e49d,0x05041e52,5,4,77.62,2193155229
6680,0x82b8f472,0x031421c7,3,20,86.47,2193159282
6681,0x82b8f2b3,0x001e2ced,0,30,115.01,2193158835
6682,0x82b8f444,0x01110ecf,1,17,37.91,2193159236
6683,0x82b8f360,0x02073b8a,2,7,152.42,2193159008
6684,0x82b8ec2b,0x05381e4e,5,56,77.58,2193157163
6685,0x82b8f399,0x060d0674,6,13,16.52,2193159065
6686,0x82b8f3dc,0x042d5240,4,45,210.56,2193159132
6687,0x82b8f3af,0x022e3b7d,2,46,152.29,2193159087
6688,0x82b8f53c,0x070b1060,7,11,41.92,2193159484
6689,0x82b8f2b3,0x00292ced,0,41,115.01,2193158835
6690,0x82b8f472,0x035121c7,3,81,86.47,2193159282
6691,0x82b8f42e,0x06060673,6,6,16.51,2193159214
6692,0x82b8f49b,0x040f5236,4,15,210.46,2193159323
6693,0x82b8f444,0x01180ecf,1,24,37.91,2193159236
6694,0x82b8f4e3,0x030421c1,3,4,86.41,2193159395
6695,0x82b8f528,0x060e0670,6,14,16.48,2193159464
6696,0x82b8ec2b,0x05101e4e,5,16,77.58,2193157163
6697,0x82b8f2b3,0x000d2ced,0,13,115.01,2193158835
6698,0x82b8f3af,0x02263b7d,2,38,152.29,2193159087
6699,0x82b8f63b,0x071b1058,7,27,41.84,2193159739
6700,0x82b8f5f4,0x01110ec9,1,17,37.85,2193159668
6701,0x82b8ed7c,0x051e1e45,5,30,77.49,2193157500
6702,0x82b8f49b,0x04135236,4,19,210.46,2193159323
6703,0x82b8f33f,0x001f2cea,0,31,114.98,2193158975
6704,0x82b8f4e3,0x033f21c1,3,63,86.41,2193159395
6705,0x82b8f432,0x02093b7a,2,9,152.26,2193159218
6706,0x82b8f6ae,0x072f1056,7,47,41.82,2193159854
6707,0x82b8f5c0,0x061d066f,6,29,16.47,2193159616
6708,0x82b8f3c7,0x000b2ce8,0,11,114.96,2193159111
6709,0x82b8ee64,0x050d1e42,5,13,77.46,2193157732
6710,0x82b8f5f4,0x01110ec9,1,17,37.85,2193159668
6711,0x82b8f453,0x00032ce5,0,3,114.93,2193159251
6712,0x82b8f68f,0x0609066f,6,9,16.47,2193159823
6713,0x82b8f49b,0x040b5236,4,11,210.46,2193159323
6714,0x82b8f4e3,0x030f21c1,3,15,86.41,2193159395
6715,0x82b8f6ae,0x07031056,7,3,41.82,2193159854
6716,0x82b8f432,0x02303b7a,2,48,152.26,2193159218
6717,0x82b8f4db,0x00092cc3,0,9,114.59,2193159387
6718,0x82b8f55f,0x04095229,4,9,210.33,2193159519
6719,0x82b8f6af,0x011b0ec8,1,27,37.84,2193159855
6720,0x82b8f550,0x030b21be,3,11,86.38,2193159504
6721,0x82b8f58a,0x02233b5a,2,35,151.94,2193159562
6722,0x82b8ee64,0x051a1e42,5,26,77.46,2193157732
6723,0x82b8f4db,0x001f2cc3,0,31,114.59,2193159387
6724,0x82b8f6ae,0x072d1056,7,45,41.82,2193159854
6725,0x82b8f55f,0x04485229,4,72,210.33,2193159519
6726,0x82b8f550,0x031e21be,3,30,86.38,2193159504
6727,0x82b8f733,0x0603066d,6,3,16.45,2193159987
6728,0x82b8f567,0x00262cc0,0,38,114.56,2193159527
6729,0x82b8f6af,0x01090ec8,1,9,37.84,2193159855
6730,0x82b8f750,0x07071055,7,7,41.81,2193160016
6731,0x82b8f58a,0x020f3b5a,2,15,151.94,2193159562
6732,0x82b8ee64,0x05141e42,5,20,77.46,2193157732
6733,0x82b8f775,0x0639066d,6,57,16.45,2193160053
6734,0x82b8f5ef,0x00122c91,0,18,114.09,2193159663
6735,0x82b8f769,0x01500ec7,1,80,37.83,2193160041
6736,0x82b8f639,0x023e3b54,2,62,151.88,2193159737
6737,0x82b8f55f,0x04135229,4,19,210.33,2193159519
6738,0x82b8ef82,0x051a1e42,5,26,77.46,2193158018
6739,0x82b8f550,0x032c21be,3,44,86.38,2193159504
6740,0x82b8f750,0x07151055,7,21,41.81,2193160016
6741,0x82b8f65e,0x04075214,4,7,210.12,2193159774
6742,0x82b8f5ef,0x001a2c91,0,26,114.09,2193159663
6743,0x82b8f5e5,0x030d21bd,3,13,86.37,2193159653
6744,0x82b8f775,0x0615066d,6,21,16.45,2193160053
6745,0x82b8f6cb,0x042b5214,4,43,210.12,2193159883
6746,0x82b8f64b,0x001f2c85,0,31,113.97,2193159755
6747,0x82b8ef82,0x05041e42,5,4,77.46,2193158018
6748,0x82b8f750,0x07181055,7,24,41.81,2193160016
6749,0x82b8f81c,0x014d0ec5,1,77,37.81,2193160220
6750,0x82b8f775,0x0608066d,6,8,16.45,2193160053
6751,0x82b8f5e5,0x034b21bd,3,75,86.37,2193159653
6752,0x82b8f7ed,0x072e1055,7,46,41.81,2193160173
6753,0x82b8f6cb,0x04175214,4,23,210.12,2193159883
