Symbol,Price,Type,Quantity
BSX,43.13,ASK,15
WMT,43.12,BID,65
WMT,43.1233,ASK,13
WMT,43.1167,BID,81
WMT,43.1167,ASK,72
BSX,43.1133,BID,27
BSX,43.12,ASK,20
BSX,43.11,BID,6
BSX,43.11,ASK,15
WMT,43.1,BID,6
WMT,43.1,ASK,71
BSX,43.0933,BID,16
BSX,43.1,ASK,16
BSX,43.09,BID,96
BSX,43.09,ASK,28
BSX,43.06,BID,30
BSX,43.07,ASK,63
BSX,43.06,BID,68
BSX,43.07,ASK,1
WMT,43.06,BID,9
WMT,43.0467,ASK,21
WMT,43.0433,BID,89
WMT,43.0467,ASK,70
BSX,43.0433,BID,55
BSX,43.04,ASK,65
BSX,43.03,BID,9
BSX,43.04,ASK,31
BSX,43.03,BID,27
BSX,43.04,ASK,89
WMT,43.03,BID,42
WMT,43.0467,ASK,79
BSX,43.0233,BID,72
BSX,43.06,ASK,47
WMT,43.02,BID,4
WMT,43.02,ASK,75
BSX,43.0133,BID,55
BSX,43.03,ASK,14
BSX,43.01,BID,74
BSX,43.02,ASK,62
BSX,43.01,BID,81
BSX,43.01,ASK,33
BSX,43.0,BID,16
BSX,43.01,ASK,27
WMT,43.0,BID,101
WMT,43.0,ASK,102
BSX,42.99,BID,7
BSX,43.0,ASK,55
BSX,42.99,BID,48
BSX,42.99,ASK,56
WMT,42.98,BID,79
WMT,42.9767,ASK,8
BSX,42.97,BID,62
BSX,42.96,ASK,89
WMT,42.95,BID,23
WMT,42.9567,ASK,13
BSX,42.94,BID,63
BSX,42.96,ASK,77
BSX,42.94,BID,24
BSX,42.95,ASK,23
WMT,42.94,BID,23
WMT,42.92,ASK,17
BSX,42.9167,BID,95
BSX,42.98,ASK,90
BSX,42.91,BID,77
BSX,42.92,ASK,22
WMT,42.91,BID,68
WMT,42.9333,ASK,41
WMT,42.9067,BID,32
WMT,42.9133,ASK,17
BSX,42.9033,BID,44
BSX,42.91,ASK,71
BSX,42.9,BID,39
BSX,42.91,ASK,42
BSX,42.9,BID,98
BSX,42.91,ASK,60
WMT,42.9,BID,42
WMT,42.87,ASK,98
BSX,42.8667,BID,44
BSX,42.87,ASK,32
BSX,42.86,BID,78
BSX,42.87,ASK,100
BSX,42.85,BID,10
BSX,42.86,ASK,48
WMT,42.85,BID,69
WMT,42.8467,ASK,100
WMT,42.8433,BID,75
WMT,42.8267,ASK,76
WMT,42.8233,BID,92
WMT,42.8267,ASK,95
BSX,42.8233,BID,23
BSX,42.85,ASK,59
BSX,42.82,BID,77
BSX,42.83,ASK,12
BSX,42.82,BID,18
BSX,42.81,ASK,58
BSX,42.8,BID,49
BSX,42.8,ASK,2
BSX,42.79,BID,70
BSX,42.8,ASK,2
BSX,42.79,BID,78
BSX,42.8,ASK,75
BSX,42.79,BID,6
BSX,42.78,ASK,52
BSX,42.77,BID,14
BSX,42.81,ASK,15
BSX,42.77,BID,53
BSX,42.77,ASK,19
BSX,42.76,BID,64
BSX,42.76,ASK,1
BSX,42.75,BID,3
BSX,42.76,ASK,97
BSX,42.75,BID,28
BSX,42.77,ASK,17
BSX,42.74,BID,1
BSX,42.75,ASK,21
BSX,42.74,BID,47
BSX,42.75,ASK,88
BSX,42.74,BID,5
BSX,42.75,ASK,61
BSX,42.74,BID,28
BSX,42.75,ASK,50
WMT,42.74,BID,8
WMT,42.74,ASK,51
BSX,42.7367,BID,34
BSX,42.74,ASK,41
BSX,42.73,BID,78
BSX,42.73,ASK,80
BSX,42.72,BID,86
BSX,42.73,ASK,75
BSX,42.72,BID,43
BSX,42.73,ASK,64
BSX,42.72,BID,36
BSX,42.72,ASK,52
WMT,42.71,BID,8
WMT,42.6733,ASK,86
BSX,42.67,BID,59
BSX,42.68,ASK,82
BSX,42.67,BID,34
BSX,42.67,ASK,53
BSX,42.66,BID,32
BSX,42.67,ASK,78
BSX,42.66,BID,92
BSX,42.66,ASK,12
BSX,42.65,BID,4
BSX,42.64,ASK,10
BSX,42.63,BID,27
BSX,42.68,ASK,33
WMT,42.63,BID,37
WMT,42.6267,ASK,59
BSX,42.62,BID,12
BSX,42.64,ASK,15
BSX,42.61,BID,67
BSX,42.62,ASK,15
WMT,42.61,BID,16
WMT,42.61,ASK,98
WMT,42.6067,BID,25
WMT,42.5867,ASK,74
BSX,42.5833,BID,63
BSX,42.59,ASK,76
BSX,42.58,BID,31
BSX,42.59,ASK,28
BSX,42.58,BID,102
BSX,42.58,ASK,42
BSX,42.57,BID,57
BSX,42.58,ASK,43
BSX,42.57,BID,83
BSX,42.61,ASK,12
BSX,42.57,BID,60
BSX,42.57,ASK,62
BSX,42.56,BID,40
BSX,42.57,ASK,41
BSX,42.56,BID,2
BSX,42.57,ASK,41
WMT,42.56,BID,54
WMT,42.5833,ASK,85
BSX,42.5533,BID,89
BSX,42.56,ASK,81
BSX,42.55,BID,92
BSX,42.56,ASK,58
BSX,42.55,BID,28
BSX,42.56,ASK,13
WMT,42.55,BID,40
WMT,42.54,ASK,48
BSX,42.5367,BID,71
BSX,42.54,ASK,90
BSX,42.53,BID,48
BSX,42.54,ASK,50
WMT,42.53,BID,31
WMT,42.5233,ASK,93
BSX,42.52,BID,83
BSX,42.53,ASK,63
WMT,42.52,BID,27
WMT,42.52,ASK,20
BSX,42.5167,BID,60
BSX,42.52,ASK,72
WMT,42.51,BID,8
WMT,42.5033,ASK,7
BSX,42.5,BID,63
BSX,42.51,ASK,1
BSX,42.5,BID,82
BSX,42.5,ASK,24
BSX,42.49,BID,96
BSX,42.48,ASK,35
BSX,42.47,BID,45
BSX,42.46,ASK,60
BSX,42.45,BID,91
BSX,42.45,ASK,21
BSX,42.44,BID,78
BSX,42.43,ASK,1
BSX,42.42,BID,7
BSX,42.43,ASK,25
BSX,42.42,BID,3
BSX,42.42,ASK,72
BSX,42.41,BID,56
BSX,42.42,ASK,51
BSX,42.41,BID,50
BSX,42.38,ASK,83
BSX,42.37,BID,57
BSX,42.36,ASK,92
WMT,42.35,BID,31
WMT,42.3267,ASK,73
BSX,42.3233,BID,19
BSX,42.33,ASK,45
BSX,42.32,BID,16
BSX,42.36,ASK,34
BSX,42.32,BID,28
BSX,42.33,ASK,67
BSX,42.32,BID,16
BSX,42.31,ASK,64
BSX,42.3,BID,11
BSX,42.3,ASK,99
BSX,42.29,BID,18
BSX,42.3,ASK,25
BSX,42.29,BID,50
BSX,42.28,ASK,81
BSX,42.27,BID,93
BSX,42.27,ASK,30
BSX,42.26,BID,39
BSX,42.24,ASK,1
BSX,42.23,BID,51
BSX,42.23,ASK,23
BSX,42.22,BID,18
BSX,42.23,ASK,14
BSX,42.22,BID,52
BSX,42.22,ASK,16
BSX,42.21,BID,62
BSX,42.21,ASK,69
BSX,42.2,BID,18
BSX,42.21,ASK,63
WMT,42.2,BID,61
WMT,42.1967,ASK,11
BSX,42.1933,BID,23
BSX,42.2,ASK,46
BSX,42.19,BID,68
BSX,42.2,ASK,72
WMT,42.19,BID,74
WMT,42.1933,ASK,57
BSX,42.1867,BID,40
BSX,42.19,ASK,59
BSX,42.18,BID,31
BSX,42.18,ASK,80
BSX,42.17,BID,2
BSX,42.17,ASK,34
BSX,42.16,BID,18
BSX,42.15,ASK,97
BSX,42.14,BID,86
BSX,42.15,ASK,42
BSX,42.14,BID,97
BSX,42.14,ASK,86
BSX,42.13,BID,13
BSX,42.19,ASK,50
BSX,42.13,BID,71
BSX,42.13,ASK,39
BSX,42.12,BID,93
BSX,42.12,ASK,66
BSX,42.11,BID,89
BSX,42.14,ASK,5
BSX,42.09,BID,81
BSX,42.1,ASK,42
BSX,42.09,BID,41
BSX,42.09,ASK,8
BSX,42.08,BID,7
BSX,42.09,ASK,29
BSX,42.08,BID,43
BSX,42.07,ASK,22
BSX,42.06,BID,55
BSX,42.07,ASK,6
BSX,42.06,BID,7
BSX,42.06,ASK,4
BSX,42.04,BID,38
BSX,42.04,ASK,44
BSX,42.03,BID,60
BSX,42.04,ASK,32
BSX,42.03,BID,101
BSX,42.03,ASK,71
BSX,42.02,BID,59
BSX,42.03,ASK,91
WMT,42.02,BID,19
WMT,42.0067,ASK,57
BSX,42.0,BID,3
BSX,41.99,ASK,78
BSX,41.98,BID,30
BSX,41.98,ASK,101
BSX,41.97,BID,56
BSX,41.97,ASK,98
WMT,41.96,BID,100
WMT,41.9633,ASK,80
BSX,41.9533,BID,96
BSX,41.95,ASK,42
BSX,41.94,BID,74
BSX,41.94,ASK,49
BSX,41.93,BID,56
BSX,41.93,ASK,57
BSX,41.92,BID,80
BSX,41.97,ASK,5
WMT,41.92,BID,67
WMT,41.92,ASK,76
BSX,41.91,BID,75
BSX,41.91,ASK,33
WMT,41.9,BID,27
WMT,41.8933,ASK,58
BSX,41.8867,BID,39
BSX,41.85,ASK,53
BSX,41.84,BID,98
BSX,41.85,ASK,25
BSX,41.84,BID,8
BSX,41.85,ASK,30
WMT,41.84,BID,27
WMT,41.82,ASK,74
WMT,41.8167,BID,95
WMT,41.8167,ASK,3
WMT,41.8133,BID,52
WMT,41.8133,ASK,52
WMT,41.81,BID,98
WMT,41.7967,ASK,21
BSX,41.7933,BID,82
BSX,41.8,ASK,30
WMT,41.79,BID,72
WMT,41.79,ASK,70
BSX,41.7867,BID,97
BSX,41.79,ASK,23
BSX,41.78,BID,49
BSX,41.78,ASK,13
WMT,41.78,BID,17
WMT,41.78,ASK,34
WMT,41.7733,BID,95
WMT,41.7733,ASK,32
WMT,41.77,BID,5
WMT,41.7733,ASK,65
BSX,41.77,BID,23
BSX,41.77,ASK,23
BSX,41.76,BID,8
BSX,41.77,ASK,52
BSX,41.76,BID,17
BSX,41.77,ASK,63
BSX,41.76,BID,8
BSX,41.74,ASK,83
WMT,41.73,BID,19
WMT,41.72,ASK,66
BSX,41.7167,BID,29
BSX,41.72,ASK,38
WMT,41.71,BID,89
WMT,41.7033,ASK,72
BSX,41.7,BID,19
BSX,41.71,ASK,84
BSX,41.7,BID,89
BSX,41.68,ASK,54
BSX,41.67,BID,62
BSX,41.67,ASK,35
WMT,41.66,BID,53
WMT,41.6567,ASK,74
WMT,41.6533,BID,31
WMT,41.64,ASK,4
WMT,41.6367,BID,91
WMT,41.6367,ASK,62
BSX,41.6267,BID,94
BSX,41.63,ASK,77
BSX,41.62,BID,35
BSX,41.63,ASK,47
BSX,41.62,BID,50
BSX,41.62,ASK,92
BSX,41.61,BID,53
BSX,41.62,ASK,88
BSX,41.61,BID,64
BSX,41.61,ASK,85
BSX,41.6,BID,84
BSX,41.64,ASK,50
BSX,41.6,BID,56
BSX,41.6,ASK,24
WMT,41.59,BID,102
WMT,41.5833,ASK,97
BSX,41.58,BID,76
BSX,41.55,ASK,65
BSX,41.54,BID,31
BSX,41.54,ASK,77
BSX,41.53,BID,61
BSX,41.53,ASK,46
BSX,41.52,BID,58
BSX,41.5,ASK,7
BSX,41.49,BID,69
BSX,41.52,ASK,47
BSX,41.48,BID,62
BSX,41.52,ASK,39
BSX,41.48,BID,37
BSX,41.48,ASK,88
BSX,41.47,BID,2
BSX,41.48,ASK,67
WMT,41.47,BID,21
WMT,41.47,ASK,95
BSX,41.4667,BID,64
BSX,41.47,ASK,31
BSX,41.46,BID,47
BSX,41.46,ASK,7
WMT,41.45,BID,45
WMT,41.4433,ASK,41
WMT,41.4333,BID,83
WMT,41.4433,ASK,82
BSX,41.4333,BID,72
BSX,41.44,ASK,27
BSX,41.43,BID,67
BSX,41.44,ASK,66
BSX,41.43,BID,32
BSX,41.43,ASK,54
WMT,41.42,BID,70
WMT,41.42,ASK,10
BSX,41.4167,BID,18
BSX,41.42,ASK,66
WMT,41.41,BID,57
WMT,41.4067,ASK,54
WMT,41.4033,BID,91
WMT,41.3933,ASK,77
BSX,41.38,BID,87
BSX,41.36,ASK,85
BSX,41.35,BID,49
BSX,41.35,ASK,73
BSX,41.34,BID,53
BSX,41.34,ASK,56
BSX,41.33,BID,28
BSX,41.33,ASK,34
WMT,41.32,BID,33
WMT,41.32,ASK,55
WMT,41.31,BID,49
WMT,41.31,ASK,94
WMT,41.3067,BID,76
WMT,41.3133,ASK,85
BSX,41.3067,BID,97
BSX,41.31,ASK,95
BSX,41.3,BID,35
BSX,41.3,ASK,62
WMT,41.29,BID,88
WMT,41.2867,ASK,64
BSX,41.2833,BID,11
BSX,41.29,ASK,38
WMT,41.28,BID,92
WMT,41.27,ASK,54
BSX,41.26,BID,15
BSX,41.27,ASK,57
WMT,41.26,BID,60
WMT,41.2867,ASK,92
WMT,41.2533,BID,71
WMT,41.2567,ASK,57
BSX,41.2467,BID,38
BSX,41.25,ASK,64
WMT,41.24,BID,57
WMT,41.2333,ASK,44
BSX,41.23,BID,83
BSX,41.24,ASK,94
WMT,41.23,BID,86
WMT,41.23,ASK,38
WMT,41.2267,BID,4
WMT,41.2233,ASK,96
BSX,41.22,BID,6
BSX,41.22,ASK,49
WMT,41.21,BID,37
WMT,41.21,ASK,30
WMT,41.2067,BID,48
WMT,41.21,ASK,56
BSX,41.2,BID,89
BSX,41.2,ASK,74
BSX,41.18,BID,74
BSX,41.2,ASK,59
BSX,41.18,BID,9
BSX,41.19,ASK,95
BSX,41.18,BID,70
BSX,41.18,ASK,25
BSX,41.17,BID,40
BSX,41.17,ASK,99
BSX,41.16,BID,47
BSX,41.17,ASK,57
WMT,41.16,BID,19
WMT,41.15,ASK,81
WMT,41.1467,BID,57
WMT,41.1567,ASK,87
WMT,41.1467,BID,82
WMT,41.1467,ASK,41
BSX,41.1433,BID,82
BSX,41.15,ASK,66
BSX,41.14,BID,48
BSX,41.13,ASK,64
WMT,41.12,BID,29
WMT,41.1233,ASK,98
BSX,41.1167,BID,64
BSX,41.12,ASK,71
BSX,41.11,BID,14
BSX,41.12,ASK,96
WMT,41.11,BID,78
WMT,41.11,ASK,69
BSX,41.0967,BID,54
BSX,41.09,ASK,67
BSX,41.08,BID,67
BSX,41.09,ASK,11
BSX,41.08,BID,97
BSX,41.06,ASK,46
BSX,41.05,BID,44
BSX,41.06,ASK,74
BSX,41.05,BID,56
BSX,41.04,ASK,20
BSX,41.03,BID,70
BSX,41.04,ASK,75
BSX,41.03,BID,70
BSX,41.03,ASK,59
BSX,41.02,BID,1
BSX,41.04,ASK,79
BSX,41.02,BID,32
BSX,41.03,ASK,63
BSX,41.02,BID,44
BSX,41.02,ASK,95
BSX,41.01,BID,37
BSX,41.02,ASK,17
BSX,41.01,BID,94
BSX,41.02,ASK,60
WMT,41.01,BID,94
WMT,40.9967,ASK,8
BSX,40.9933,BID,69
BSX,41.0,ASK,98
BSX,40.99,BID,8
BSX,40.99,ASK,54
WMT,40.98,BID,15
WMT,41.0,ASK,81
BSX,40.9733,BID,13
BSX,40.98,ASK,37
BSX,40.97,BID,102
BSX,40.97,ASK,86
BSX,40.96,BID,37
BSX,40.96,ASK,91
BSX,40.94,BID,40
BSX,40.92,ASK,70
BSX,40.91,BID,25
BSX,40.92,ASK,40
BSX,40.91,BID,2
BSX,40.93,ASK,13
BSX,40.91,BID,41
BSX,40.91,ASK,42
BSX,40.9,BID,23
BSX,40.89,ASK,43
WMT,40.88,BID,50
WMT,40.88,ASK,50
WMT,40.8767,BID,85
WMT,40.88,ASK,40
WMT,40.8767,BID,78
WMT,40.8767,ASK,90
BSX,40.8733,BID,56
BSX,40.88,ASK,23
BSX,40.87,BID,48
BSX,40.87,ASK,37
BSX,40.86,BID,89
BSX,40.87,ASK,76
WMT,40.86,BID,56
WMT,40.8567,ASK,97
BSX,40.8533,BID,27
BSX,40.86,ASK,39
BSX,40.85,BID,20
BSX,40.86,ASK,11
BSX,40.85,BID,44
BSX,40.86,ASK,77
WMT,40.85,BID,70
WMT,40.8267,ASK,93
WMT,40.8233,BID,23
WMT,40.83,ASK,8
WMT,40.8067,BID,10
WMT,40.7967,ASK,98
BSX,40.7933,BID,27
BSX,40.79,ASK,24
WMT,40.78,BID,37
WMT,40.7733,ASK,49
WMT,40.7667,BID,2
WMT,40.7433,ASK,57
BSX,40.74,BID,91
BSX,40.72,ASK,59
WMT,40.71,BID,76
WMT,40.7067,ASK,74
BSX,40.7033,BID,21
BSX,40.7,ASK,99
BSX,40.69,BID,101
BSX,40.7,ASK,76
BSX,40.69,BID,34
BSX,40.7,ASK,25
BSX,40.69,BID,2
BSX,40.68,ASK,26
WMT,40.67,BID,95
WMT,40.6667,ASK,85
WMT,40.6633,BID,1
WMT,40.6533,ASK,39
BSX,40.65,BID,53
BSX,40.66,ASK,85
WMT,40.65,BID,93
WMT,40.63,ASK,26
WMT,40.6267,BID,91
WMT,40.6167,ASK,24
BSX,40.61,BID,17
BSX,40.62,ASK,81
WMT,40.61,BID,92
WMT,40.6067,ASK,57
WMT,40.5967,BID,79
WMT,40.59,ASK,90
WMT,40.5867,BID,5
WMT,40.5933,ASK,3
WMT,40.5633,BID,11
WMT,40.5933,ASK,22
WMT,40.5633,BID,19
WMT,40.56,ASK,26
BSX,40.5567,BID,97
BSX,40.55,ASK,67
WMT,40.54,BID,29
WMT,40.5367,ASK,82
BSX,40.53,BID,55
BSX,40.54,ASK,68
WMT,40.53,BID,32
WMT,40.52,ASK,82
WMT,40.5167,BID,68
WMT,40.52,ASK,56
BSX,40.5133,BID,19
BSX,40.51,ASK,10
BSX,40.5,BID,75
BSX,40.51,ASK,49
BSX,40.5,BID,56
BSX,40.49,ASK,34
WMT,40.48,BID,70
WMT,40.4533,ASK,9
BSX,40.45,BID,33
BSX,40.44,ASK,45
BSX,40.43,BID,55
BSX,40.44,ASK,63
BSX,40.43,BID,31
BSX,40.41,ASK,60
BSX,40.4,BID,101
BSX,40.41,ASK,56
WMT,40.4,BID,69
WMT,40.4133,ASK,1
WMT,40.3933,BID,87
WMT,40.39,ASK,65
BSX,40.3867,BID,93
BSX,40.37,ASK,98
WMT,40.36,BID,97
WMT,40.36,ASK,4
WMT,40.3567,BID,47
WMT,40.3433,ASK,14
BSX,40.34,BID,27
BSX,40.32,ASK,1
BSX,40.31,BID,6
BSX,40.3,ASK,38
BSX,40.29,BID,62
BSX,40.29,ASK,9
BSX,40.27,BID,12
BSX,40.25,ASK,88
BSX,40.24,BID,98
BSX,40.25,ASK,63
BSX,40.23,BID,6
BSX,40.23,ASK,86
BSX,40.22,BID,10
BSX,40.22,ASK,8
WMT,40.21,BID,17
WMT,40.2167,ASK,50
WMT,40.2067,BID,17
WMT,40.22,ASK,20
BSX,40.1967,BID,89
BSX,40.19,ASK,26
BSX,40.18,BID,89
BSX,40.19,ASK,71
BSX,40.18,BID,54
BSX,40.16,ASK,5
BSX,40.15,BID,48
BSX,40.15,ASK,12
WMT,40.14,BID,33
WMT,40.1167,ASK,46
BSX,40.1033,BID,61
BSX,40.1,ASK,68
BSX,40.09,BID,100
BSX,40.05,ASK,55
WMT,40.04,BID,65
WMT,40.04,ASK,22
BSX,40.03,BID,91
BSX,40.03,ASK,25
BSX,40.02,BID,3
BSX,39.97,ASK,80
WMT,39.96,BID,58
WMT,39.94,ASK,37
WMT,39.9367,BID,100
WMT,39.9267,ASK,90
BSX,39.9233,BID,3
BSX,39.92,ASK,15
BSX,39.91,BID,99
BSX,39.91,ASK,60
WMT,39.9,BID,5
WMT,39.9,ASK,61
BSX,39.8933,BID,95
BSX,39.9,ASK,65
BSX,39.89,BID,15
BSX,39.9,ASK,8
WMT,39.89,BID,90
WMT,39.9,ASK,97
WMT,39.8867,BID,12
WMT,39.8867,ASK,35
WMT,39.8833,BID,31
WMT,39.9067,ASK,74
WMT,39.8833,BID,8
WMT,39.8933,ASK,50
BSX,39.88,BID,34
BSX,39.88,ASK,37
WMT,39.87,BID,87
WMT,39.8633,ASK,1
BSX,39.8467,BID,38
BSX,39.84,ASK,65
BSX,39.82,BID,100
BSX,39.83,ASK,57
WMT,39.82,BID,16
WMT,39.8333,ASK,64
WMT,39.8133,BID,68
WMT,39.8233,ASK,66
WMT,39.8133,BID,82
WMT,39.7967,ASK,50
WMT,39.7933,BID,82
WMT,39.79,ASK,51
BSX,39.7867,BID,93
BSX,39.77,ASK,20
BSX,39.76,BID,27
BSX,39.76,ASK,27
WMT,39.75,BID,12
WMT,39.75,ASK,71
BSX,39.7467,BID,45
BSX,39.75,ASK,100
WMT,39.74,BID,85
WMT,39.7467,ASK,65
WMT,39.7367,BID,73
WMT,39.7467,ASK,30
WMT,39.7367,BID,52
WMT,39.6933,ASK,58
WMT,39.69,BID,10
WMT,39.6933,ASK,13
WMT,39.69,BID,95
WMT,39.7067,ASK,42
WMT,39.6867,BID,16
WMT,39.6733,ASK,56
BSX,39.67,BID,12
BSX,39.67,ASK,26
BSX,39.66,BID,34
BSX,39.67,ASK,75
BSX,39.66,BID,28
BSX,39.69,ASK,60
BSX,39.66,BID,19
BSX,39.66,ASK,94
BSX,39.65,BID,70
BSX,39.67,ASK,93
WMT,39.65,BID,97
WMT,39.6567,ASK,42
BSX,39.6467,BID,88
BSX,39.65,ASK,11
WMT,39.64,BID,9
WMT,39.6267,ASK,55
WMT,39.6233,BID,90
WMT,39.6067,ASK,17
BSX,39.5967,BID,68
BSX,39.6,ASK,12
BSX,39.59,BID,3
BSX,39.59,ASK,51
BSX,39.58,BID,17
BSX,39.6,ASK,48
BSX,39.57,BID,54
BSX,39.58,ASK,81
BSX,39.57,BID,72
BSX,39.56,ASK,51
WMT,39.55,BID,94
WMT,39.55,ASK,93
BSX,39.5433,BID,75
BSX,39.54,ASK,71
BSX,39.53,BID,13
BSX,39.54,ASK,67
BSX,39.53,BID,75
BSX,39.54,ASK,89
WMT,39.53,BID,2
WMT,39.53,ASK,54
BSX,39.5267,BID,52
BSX,39.52,ASK,38
BSX,39.51,BID,14
BSX,39.51,ASK,42
BSX,39.5,BID,18
BSX,39.48,ASK,99
BSX,39.47,BID,94
BSX,39.47,ASK,28
WMT,39.46,BID,29
WMT,39.43,ASK,34
WMT,39.4267,BID,10
WMT,39.43,ASK,40
WMT,39.4267,BID,100
WMT,39.4467,ASK,20
BSX,39.4167,BID,28
BSX,39.41,ASK,44
BSX,39.4,BID,97
BSX,39.41,ASK,58
BSX,39.4,BID,14
BSX,39.39,ASK,75
BSX,39.38,BID,56
BSX,39.38,ASK,90
WMT,39.37,BID,68
WMT,39.3733,ASK,10
BSX,39.36,BID,95
BSX,39.36,ASK,44
BSX,39.35,BID,38
BSX,39.36,ASK,1
BSX,39.35,BID,14
BSX,39.35,ASK,27
BSX,39.34,BID,24
BSX,39.35,ASK,66
BSX,39.34,BID,102
BSX,39.37,ASK,17
WMT,39.33,BID,36
WMT,39.33,ASK,56
BSX,39.3233,BID,42
BSX,39.34,ASK,24
BSX,39.32,BID,38
BSX,39.32,ASK,98
BSX,39.31,BID,54
BSX,39.32,ASK,45
BSX,39.31,BID,18
BSX,39.33,ASK,87
BSX,39.31,BID,42
BSX,39.32,ASK,89
BSX,39.31,BID,101
BSX,39.31,ASK,1
WMT,39.3,BID,82
WMT,39.2933,ASK,91
WMT,39.29,BID,32
WMT,39.29,ASK,61
WMT,39.2867,BID,13
WMT,39.29,ASK,67
BSX,39.2867,BID,68
BSX,39.26,ASK,54
BSX,39.25,BID,26
BSX,39.26,ASK,38
WMT,39.23,BID,55
WMT,39.2333,ASK,64
WMT,39.2267,BID,15
WMT,39.23,ASK,37
WMT,39.2267,BID,26
WMT,39.2267,ASK,95
WMT,39.2233,BID,36
WMT,39.2167,ASK,24
BSX,39.21,BID,45
BSX,39.22,ASK,42
BSX,39.21,BID,83
BSX,39.2,ASK,31
BSX,39.19,BID,62
BSX,39.16,ASK,38
WMT,39.15,BID,6
WMT,39.15,ASK,15
BSX,39.1467,BID,1
BSX,39.13,ASK,31
WMT,39.12,BID,32
WMT,39.12,ASK,10
BSX,39.1167,BID,71
BSX,39.11,ASK,27
BSX,39.1,BID,61
BSX,39.11,ASK,81
WMT,39.1,BID,46
WMT,39.0833,ASK,41
BSX,39.08,BID,11
BSX,39.04,ASK,25
WMT,39.03,BID,34
WMT,39.0467,ASK,1
BSX,39.0133,BID,8
BSX,39.0,ASK,89
BSX,38.99,BID,37
BSX,38.98,ASK,1
BSX,38.97,BID,71
BSX,38.99,ASK,97
BSX,38.97,BID,10
BSX,38.98,ASK,54
BSX,38.97,BID,102
BSX,38.97,ASK,37
BSX,38.96,BID,76
BSX,38.97,ASK,25
BSX,38.96,BID,76
BSX,38.96,ASK,83
WMT,38.95,BID,6
WMT,38.9433,ASK,22
BSX,38.94,BID,23
BSX,38.94,ASK,75
WMT,38.93,BID,93
WMT,38.9233,ASK,70
BSX,38.9133,BID,30
BSX,38.91,ASK,50
BSX,38.9,BID,91
BSX,38.9,ASK,13
BSX,38.89,BID,59
BSX,38.89,ASK,57
WMT,38.88,BID,2
WMT,38.8633,ASK,50
BSX,38.86,BID,27
BSX,38.87,ASK,81
BSX,38.86,BID,92
BSX,38.87,ASK,69
WMT,38.86,BID,60
WMT,38.86,ASK,19
BSX,38.8567,BID,98
BSX,38.86,ASK,28
BSX,38.85,BID,5
BSX,38.87,ASK,8
BSX,38.85,BID,40
BSX,38.87,ASK,28
WMT,38.85,BID,71
WMT,38.8467,ASK,86
BSX,38.8433,BID,9
BSX,38.85,ASK,39
BSX,38.84,BID,79
BSX,38.83,ASK,10
BSX,38.82,BID,8
BSX,38.83,ASK,49
WMT,38.82,BID,23
WMT,38.82,ASK,64
WMT,38.8167,BID,73
WMT,38.7933,ASK,8
BSX,38.79,BID,35
BSX,38.81,ASK,66
WMT,38.79,BID,89
WMT,38.7833,ASK,89
BSX,38.78,BID,22
BSX,38.78,ASK,73
WMT,38.77,BID,44
WMT,38.77,ASK,99
BSX,38.7633,BID,34
BSX,38.77,ASK,75
BSX,38.76,BID,83
BSX,38.77,ASK,75
BSX,38.76,BID,12
BSX,38.77,ASK,99
BSX,38.76,BID,43
BSX,38.76,ASK,87
BSX,38.75,BID,95
BSX,38.75,ASK,16
BSX,38.74,BID,94
BSX,38.74,ASK,86
WMT,38.73,BID,75
WMT,38.7267,ASK,59
WMT,38.72,BID,87
WMT,38.7267,ASK,42
BSX,38.72,BID,28
BSX,38.73,ASK,79
WMT,38.72,BID,44
WMT,38.7067,ASK,22
BSX,38.7033,BID,27
BSX,38.67,ASK,102
BSX,38.66,BID,46
BSX,38.66,ASK,45
BSX,38.65,BID,13
BSX,38.66,ASK,2
WMT,38.65,BID,65
WMT,38.6433,ASK,97
WMT,38.6367,BID,73
WMT,38.6367,ASK,22
WMT,38.6333,BID,60
WMT,38.65,ASK,67
WMT,38.6267,BID,82
WMT,38.6267,ASK,30
WMT,38.6233,BID,21
WMT,38.62,ASK,13
WMT,38.6167,BID,68
WMT,38.6167,ASK,79
WMT,38.6133,BID,85
WMT,38.6133,ASK,11
WMT,38.61,BID,51
WMT,38.61,ASK,94
BSX,38.6033,BID,48
BSX,38.61,ASK,31
BSX,38.6,BID,6
BSX,38.6,ASK,23
BSX,38.59,BID,1
BSX,38.6,ASK,8
BSX,38.59,BID,47
BSX,38.59,ASK,60
BSX,38.58,BID,6
BSX,38.59,ASK,17
BSX,38.58,BID,87
BSX,38.58,ASK,70
BSX,38.57,BID,8
BSX,38.59,ASK,63
BSX,38.57,BID,94
BSX,38.58,ASK,52
BSX,38.57,BID,28
BSX,38.56,ASK,5
WMT,38.55,BID,6
WMT,38.53,ASK,94
BSX,38.5267,BID,60
BSX,38.49,ASK,43
BSX,38.48,BID,62
BSX,38.48,ASK,21
WMT,38.47,BID,72
WMT,38.47,ASK,64
BSX,38.4667,BID,64
BSX,38.45,ASK,52
WMT,38.44,BID,93
WMT,38.4267,ASK,15
WMT,38.4233,BID,91
WMT,38.4267,ASK,93
WMT,38.4233,BID,49
WMT,38.4267,ASK,42
BSX,38.4233,BID,16
BSX,38.43,ASK,85
BSX,38.42,BID,53
